epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
130,16742.4,0.27668,0.20186,0.81914,0.99969,0.99918,0.995,0.99491,0.11016,0.13688,0.62969,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
131,16937.2,0.2734,0.2003,0.81943,0.99968,0.99918,0.995,0.99491,0.1099,0.13515,0.62967,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
132,17131.8,0.27372,0.19922,0.82057,0.99969,0.99918,0.995,0.99491,0.10969,0.13464,0.62967,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677
133,17326.1,0.27392,0.19866,0.81944,0.99973,0.99918,0.995,0.99491,0.10946,0.13424,0.62964,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
134,17521,0.27509,0.19899,0.82326,0.99976,0.99918,0.995,0.99492,0.10944,0.13276,0.62964,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611
135,17716.3,0.2704,0.19581,0.81556,0.99979,0.99918,0.995,0.99491,0.10932,0.13271,0.62963,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
136,17911.5,0.26982,0.19377,0.81904,0.99977,0.99918,0.995,0.99492,0.10923,0.13293,0.62963,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
137,18106.6,0.27016,0.19547,0.82087,0.99983,0.99918,0.995,0.99491,0.10929,0.13275,0.62963,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
138,18301.7,0.27163,0.19822,0.82005,0.99982,0.99918,0.995,0.99491,0.10925,0.13375,0.6296,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479
139,18497.1,0.27218,0.19841,0.8193,0.99976,0.99918,0.995,0.99492,0.10908,0.13478,0.62959,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
140,18692.4,0.26797,0.19516,0.81877,0.99973,0.99918,0.995,0.99492,0.10909,0.13557,0.6296,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
141,18888.1,0.27008,0.195,0.81931,0.99972,0.99918,0.995,0.99491,0.10908,0.13612,0.62957,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
142,19082.7,0.26833,0.1947,0.81818,0.9997,0.99918,0.995,0.99492,0.10908,0.13751,0.62957,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,19277.7,0.26984,0.19619,0.81778,0.99969,0.99918,0.995,0.99491,0.10898,0.1382,0.62957,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,19473.5,0.27048,0.19482,0.82178,0.9997,0.99918,0.995,0.99492,0.1092,0.13895,0.62955,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,19668.9,0.26879,0.19543,0.81823,0.99969,0.99918,0.995,0.99492,0.10924,0.1401,0.62954,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,19863.7,0.26657,0.1933,0.81781,0.99968,0.99918,0.995,0.99492,0.10907,0.13995,0.62954,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,20059.2,0.26606,0.19436,0.81828,0.99968,0.99918,0.995,0.99492,0.10887,0.14004,0.62954,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,20253.2,0.26467,0.19205,0.82022,0.99968,0.99918,0.995,0.99494,0.10872,0.14069,0.62952,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,20449.2,0.26782,0.19628,0.81911,0.99968,0.99918,0.995,0.99494,0.10878,0.14136,0.62953,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,20645.4,0.26557,0.19186,0.81789,0.99969,0.99918,0.995,0.99493,0.10886,0.14134,0.62953,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,20841.1,0.26418,0.18979,0.81716,0.99969,0.99918,0.995,0.99492,0.10875,0.14097,0.62952,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,21037.2,0.26594,0.19122,0.81975,0.99969,0.99918,0.995,0.99492,0.10874,0.14061,0.62952,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,21234.8,0.26441,0.19432,0.81858,0.99969,0.99918,0.995,0.99493,0.1087,0.14066,0.62952,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,21433,0.26223,0.18893,0.81637,0.9997,0.99918,0.995,0.99493,0.10873,0.14071,0.62951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,21631.4,0.25834,0.18762,0.81728,0.99973,0.99918,0.995,0.99493,0.10862,0.14024,0.6295,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,21829.6,0.25877,0.18735,0.81508,0.99976,0.99918,0.995,0.99492,0.10874,0.13993,0.62951,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,22029.1,0.26079,0.18987,0.81744,0.99944,0.99949,0.995,0.9949,0.10876,0.14014,0.62949,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,22226.8,0.26301,0.19011,0.81661,0.99944,0.99949,0.995,0.99491,0.10869,0.1407,0.62949,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,22424.6,0.26086,0.19109,0.81691,0.99944,0.99949,0.995,0.99493,0.10893,0.14087,0.62949,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,22622.5,0.26048,0.18931,0.8154,0.99945,0.99949,0.995,0.99492,0.10888,0.14058,0.62949,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,22820.6,0.26004,0.18847,0.81679,0.99945,0.99949,0.995,0.99493,0.10896,0.1402,0.62948,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,23017.9,0.26062,0.18817,0.81744,0.99945,0.99949,0.995,0.99491,0.10902,0.1398,0.62949,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,23215.4,0.25991,0.18647,0.8169,0.99982,0.99918,0.995,0.99492,0.10906,0.14014,0.62947,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,23412.9,0.25894,0.18831,0.81768,0.99982,0.99918,0.995,0.99493,0.10907,0.14013,0.62947,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,23611.8,0.26163,0.18899,0.81816,0.99982,0.99918,0.995,0.99492,0.10898,0.14009,0.62947,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,23810.3,0.25723,0.18671,0.81565,0.99983,0.99918,0.995,0.99492,0.10896,0.14001,0.62946,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,24007.9,0.25652,0.18725,0.81616,0.9998,0.99918,0.995,0.99492,0.10889,0.14003,0.62945,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,24205.7,0.25851,0.18612,0.8182,0.99984,0.99918,0.995,0.99492,0.10887,0.14025,0.62945,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,24404.1,0.25531,0.18412,0.81544,0.99981,0.99918,0.995,0.99488,0.10892,0.14048,0.62944,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,24602,0.25374,0.1835,0.81327,0.99982,0.99918,0.995,0.9949,0.10882,0.14103,0.62944,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,24798.2,0.25304,0.18177,0.81203,0.99981,0.99918,0.995,0.9949,0.10856,0.14125,0.62944,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
172,24995.9,0.25303,0.18543,0.8145,0.99982,0.99918,0.995,0.9949,0.10857,0.14138,0.62944,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
173,25195.3,0.25718,0.18694,0.81541,0.99982,0.99918,0.995,0.99492,0.10851,0.14141,0.62943,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
174,25387.4,0.25582,0.18554,0.8174,0.99983,0.99918,0.995,0.9949,0.10845,0.14159,0.62942,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291
175,25583.9,0.25462,0.18552,0.81504,0.99983,0.99918,0.995,0.9949,0.10844,0.14182,0.6294,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
176,25780.8,0.25411,0.18483,0.81669,0.99983,0.99918,0.995,0.99492,0.10814,0.1415,0.62938,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225
177,25975.9,0.25227,0.18308,0.81392,0.99983,0.99918,0.995,0.99492,0.10799,0.14147,0.62937,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
178,26157.7,0.25123,0.182,0.81519,0.99983,0.99918,0.995,0.99492,0.10792,0.14073,0.62935,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
179,26338.6,0.25084,0.18164,0.81544,0.99983,0.99918,0.995,0.9949,0.10781,0.14048,0.62935,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
180,26520.1,0.25056,0.18184,0.81343,0.99983,0.99918,0.995,0.99491,0.10787,0.14053,0.62935,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093
181,26701.6,0.25224,0.18505,0.81565,0.99983,0.99918,0.995,0.9949,0.10782,0.14031,0.62934,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
182,26882.6,0.25257,0.18283,0.81502,0.99983,0.99918,0.995,0.99489,0.10797,0.14054,0.62933,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027
183,27065.3,0.25387,0.18353,0.81345,0.99983,0.99918,0.995,0.99492,0.1077,0.14074,0.62931,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
184,27261.7,0.25182,0.17975,0.81431,0.99984,0.99918,0.995,0.9949,0.10763,0.14072,0.62928,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
185,27458,0.24726,0.17781,0.81472,0.99984,0.99918,0.995,0.9949,0.10756,0.14075,0.62926,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
186,27654.8,0.25098,0.1805,0.81637,0.99983,0.99918,0.995,0.99489,0.10736,0.14024,0.62926,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895
187,27851.1,0.24814,0.18022,0.81534,0.99983,0.99918,0.995,0.99491,0.10723,0.14,0.62926,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
188,28046.5,0.25219,0.18187,0.8157,0.99983,0.99918,0.995,0.99493,0.10722,0.13996,0.62924,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829
189,28243.1,0.24877,0.17796,0.81374,0.99984,0.99918,0.995,0.99493,0.10713,0.14036,0.62923,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
190,28438.9,0.2477,0.17888,0.81362,0.99984,0.99918,0.995,0.99492,0.1072,0.14008,0.62922,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
191,28634.9,0.2496,0.17963,0.815,0.99954,0.99949,0.995,0.99492,0.10716,0.14003,0.62922,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
192,28830.5,0.2476,0.17971,0.81333,0.99984,0.99918,0.995,0.9949,0.10718,0.14029,0.62921,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697
193,29027.4,0.24596,0.1762,0.8127,0.99955,0.99949,0.995,0.9949,0.10711,0.14017,0.62919,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
194,29223.8,0.24809,0.17847,0.81535,0.99955,0.99949,0.995,0.99488,0.10706,0.14055,0.6292,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631
195,29422,0.2464,0.17735,0.81268,0.99955,0.99949,0.995,0.9949,0.10701,0.1405,0.6292,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
196,29619.9,0.24494,0.17669,0.81416,0.99955,0.99949,0.995,0.9949,0.10705,0.14031,0.62919,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
197,29816.7,0.24667,0.17732,0.81706,0.99955,0.99949,0.995,0.9949,0.107,0.14028,0.62919,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
198,30014.3,0.24544,0.17679,0.81455,0.99955,0.99949,0.995,0.9949,0.10693,0.14012,0.62918,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499
199,30211.7,0.24413,0.17463,0.81388,0.99955,0.99949,0.995,0.99488,0.10688,0.14,0.62917,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
200,30409.6,0.24582,0.17612,0.81413,0.99955,0.99949,0.995,0.99489,0.10671,0.13978,0.62916,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433
201,30607.8,0.24532,0.1786,0.81429,0.99955,0.99949,0.995,0.99489,0.10675,0.13937,0.62916,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
202,30805.5,0.24172,0.17451,0.81029,0.99955,0.99949,0.995,0.9949,0.10677,0.13886,0.62916,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
203,31003.7,0.24361,0.176,0.81333,0.99949,0.99954,0.995,0.99489,0.10683,0.13872,0.62917,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
204,31202.2,0.24539,0.17669,0.81237,0.99949,0.99955,0.995,0.99488,0.10679,0.13806,0.62916,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301
205,31399.8,0.24144,0.1745,0.81062,0.99949,0.99956,0.995,0.99489,0.10676,0.1378,0.62915,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
206,31597.2,0.23887,0.17167,0.81141,0.99949,0.99955,0.995,0.99489,0.10679,0.13765,0.62915,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235
207,31795.3,0.24302,0.1773,0.81325,0.99949,0.99957,0.995,0.99489,0.10688,0.13759,0.62914,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
208,31992.6,0.24051,0.17561,0.81191,0.99949,0.99956,0.995,0.99489,0.10691,0.13754,0.62912,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
209,32190,0.24078,0.1726,0.81263,0.99949,0.99956,0.995,0.9949,0.10687,0.13772,0.62912,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
210,32387.1,0.24105,0.17495,0.8133,0.99949,0.99955,0.995,0.9949,0.10692,0.1377,0.62912,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103
211,32583.9,0.237,0.17151,0.81196,0.99955,0.99949,0.995,0.99491,0.1069,0.13763,0.62912,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
212,32782.1,0.24097,0.17626,0.81382,0.99991,0.99918,0.995,0.99489,0.10696,0.13769,0.62912,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037
213,32980.3,0.2384,0.17215,0.81306,0.99991,0.99918,0.995,0.99489,0.10694,0.13754,0.62912,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
214,33178.3,0.23439,0.1682,0.80987,0.99992,0.99918,0.995,0.99489,0.10683,0.13756,0.62911,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
215,33376.5,0.23624,0.1709,0.81212,0.99991,0.99918,0.995,0.99489,0.10673,0.13737,0.62912,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
216,33573.8,0.23989,0.17219,0.81391,0.99991,0.99918,0.995,0.9949,0.10667,0.13739,0.62911,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905
217,33772,0.23443,0.17157,0.81226,0.99955,0.99949,0.995,0.9949,0.10663,0.13731,0.62911,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
218,33970.4,0.23799,0.17256,0.8152,0.99955,0.99949,0.995,0.9949,0.10658,0.13725,0.62911,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839
219,34169.3,0.23538,0.17159,0.80967,0.99955,0.99949,0.995,0.99491,0.10653,0.13714,0.62911,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
220,34367,0.23482,0.16973,0.81178,0.99955,0.99949,0.995,0.9949,0.10652,0.1373,0.62909,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
221,34565.4,0.23662,0.17063,0.81425,0.99955,0.99949,0.995,0.99489,0.10644,0.13715,0.62909,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
222,34763.5,0.23524,0.17199,0.81294,0.99955,0.99949,0.995,0.9949,0.10622,0.13735,0.62907,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707
223,34962.2,0.23596,0.17049,0.81285,0.99955,0.99949,0.995,0.99489,0.10614,0.13741,0.62908,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
224,35154.4,0.23427,0.16876,0.81233,0.99955,0.99949,0.995,0.99489,0.10612,0.1373,0.62908,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641
